# Flux, Flux Uncertainty, Sky Flux
2.002062658589101317e-15,1.207712628919726005e-12,1.167918723678408000e-15
1.958025535552892496e-15,1.300631317805958150e-12,1.161281610091421006e-15
1.831192282553332978e-15,1.200695243379196907e-12,1.155218393476141570e-15
2.023277982585253363e-15,1.220068556631828515e-12,1.148274146858870716e-15
1.873654005289832283e-15,1.209830064982200534e-12,1.143622004192409434e-15
1.967393454447107483e-15,1.203760516021474884e-12,1.137137815060318645e-15
1.913406399218526700e-15,1.154110733116406264e-12,1.132044626032482162e-15
1.841520445349644366e-15,1.124652157859690334e-12,1.126229660052226164e-15
2.071850729345031468e-15,1.198263757823230208e-12,1.120072037840980495e-15
2.027970905293084635e-15,1.162972222604685999e-12,1.114969179430175595e-15
1.805750587014204564e-15,1.122741559715229435e-12,1.109959787691596992e-15
1.833240233784936227e-15,1.128601598288034382e-12,1.104823433478370782e-15
1.819566924872887158e-15,1.055290116133035113e-12,1.099805996125410808e-15
2.007239338870369696e-15,1.078733829800866384e-12,1.094097877568636576e-15
1.874870020797786107e-15,1.086187239980424114e-12,1.089707004135615384e-15
1.868988147558671888e-15,1.100592696395202832e-12,1.084554915998276008e-15
1.783247338161557709e-15,1.072957469462411784e-12,1.080650185934005478e-15
1.975817336004815043e-15,1.136125472219855998e-12,1.074608676709169668e-15
1.966786132138143254e-15,1.099523979801584553e-12,1.070962361206315566e-15
1.821475725185846309e-15,1.058501519571759158e-12,1.068064609950772716e-15
2.056883130807794588e-15,1.130903244828965235e-12,1.059966345167603175e-15
1.836680352465593076e-15,1.004590176661377885e-12,1.056534542294874474e-15
1.609259347987845943e-15,1.053058906114786194e-12,1.051089154274311116e-15
2.113896086201845573e-15,1.087616487219853310e-12,1.045403310817777571e-15
1.844778647191285811e-15,1.030465012833315315e-12,1.041165037375940600e-15
1.539928557368093406e-15,1.079560489264924107e-12,1.036553955905043086e-15
1.362209146723336124e-15,1.018889703093551631e-12,1.032164386118806310e-15
1.662184097891052920e-15,1.161893448821776317e-12,1.026305349544212691e-15
1.668208884411261025e-15,1.103787711380043472e-12,1.022186608020429062e-15
1.735161701594429950e-15,1.060933380122229442e-12,1.018238930146158128e-15
2.033652623938824451e-15,1.142195087910735071e-12,1.012619369628472339e-15
1.882544133513071014e-15,9.921957303958511109e-13,1.008500027290678435e-15
1.820924994353776094e-15,9.910322653374497888e-13,1.004040510719871813e-15
1.668542427180480418e-15,1.004895508603017964e-12,9.995248862326543556e-16
1.799111335924998889e-15,9.737127380407437417e-13,9.945272233852994642e-16
2.334232379966342887e-15,1.006800376700478085e-12,9.901758182196427120e-16
2.577737780929373558e-15,9.512520038921242466e-13,9.851445147645319673e-16
2.616781972194868536e-15,1.094205608691753892e-12,9.808065232596506594e-16
2.566529316130674770e-15,9.251429071475829475e-13,9.761381688611369489e-16
2.866402957941189842e-15,9.547275422847102383e-13,9.711689567028106485e-16
2.850298160858976564e-15,9.702884449695205043e-13,9.661525197092902324e-16
2.840663558083793008e-15,1.022999274984636946e-12,9.613334438631859153e-16
2.680368714244830991e-15,9.721732405068477096e-13,9.570745752446758141e-16
2.666532650490179904e-15,9.343475741272218294e-13,9.526812191371815195e-16
2.153957692230533418e-15,9.025383145546060189e-13,9.521575472222761168e-16
2.532809076780508762e-15,9.307979859400252946e-13,9.436070185206066521e-16
2.346991808570638048e-15,9.228987332748857441e-13,9.396535514276790326e-16
2.269656849963026938e-15,9.158768109270051035e-13,9.354106818547879281e-16
2.568750575500053085e-15,9.383563267087531479e-13,9.305944367683056661e-16
2.800988040457720902e-15,9.235751561283404519e-13,9.265850222382167491e-16
2.846725797579045026e-15,8.984460564602318291e-13,9.222671013615723697e-16
2.761754602844939607e-15,8.933314671391158715e-13,9.178838278302766735e-16
2.980879914528175635e-15,9.034243429179828092e-13,9.138792176454550198e-16
2.814365331162385822e-15,8.624825457599512774e-13,9.102192901269832919e-16
2.913529558367970553e-15,8.630512360531930020e-13,9.063263689331564828e-16
2.980657781758498563e-15,8.832733376090296544e-13,9.027616061505589623e-16
3.040457452204653408e-15,9.482414675041157945e-13,8.985230094877980425e-16
2.948234028477308978e-15,8.929610546648402966e-13,8.952696796168961201e-16
2.995141604829249183e-15,9.145000017463668837e-13,8.908771585589740890e-16
2.982620369305009076e-15,9.044365039991602023e-13,8.877588281516178109e-16
2.817725526085830109e-15,8.565731011300765698e-13,8.850472109258516935e-16
3.075676996726933336e-15,9.470884832920588073e-13,8.813606854719403385e-16
2.971586507233677079e-15,8.572285364418539779e-13,8.796637696146891654e-16
3.027378696088858138e-15,8.444015746196455695e-13,8.768192298451962607e-16
3.083865826507280593e-15,8.441793617801463538e-13,8.743207090768442486e-16
3.229130524777772340e-15,8.577073795423999185e-13,8.720909696707634382e-16
3.233339521382595375e-15,8.669271679733429411e-13,8.694891164844932581e-16
3.219982601732906763e-15,8.516279092675498059e-13,8.673437720012205256e-16
3.109791917998355818e-15,8.491016333664616752e-13,8.652741092358870480e-16
