# Flux, Flux Uncertainty, Sky Flux
1.364318959612191057e-17,1.328892145613310110e-16,1.811668970914656856e-16
2.081158089585488788e-17,1.323229475410982335e-16,1.758933217207106674e-16
1.482943800465543699e-17,1.077090470122566235e-16,1.781197207246563043e-16
1.460962379009963793e-17,1.148662426374003333e-16,1.806085618425040611e-16
1.412418666720996998e-17,1.085719945706080262e-16,1.839734030832923207e-16
1.535991443014347108e-17,1.400894239543666495e-16,1.770469433683075266e-16
2.624571081964723457e-17,1.337997789961160879e-16,1.657418641851358892e-16
1.312302080858017342e-17,1.116768339766502895e-16,1.870696767181591281e-16
1.450080097214602421e-17,1.265176738415407828e-16,1.820149700342721516e-16
1.495581488722130090e-17,1.305711984627004336e-16,1.807560837882913998e-16
7.886257436842747568e-18,1.003896008641226121e-16,1.822997860481314194e-16
1.795824817034637289e-17,1.352644980117685639e-16,1.864487614139908738e-16
2.835631087877736545e-17,1.443778347200136778e-16,1.749245741073041246e-16
1.649476910933339816e-17,1.086741482025005711e-16,1.792021251238969604e-16
2.377863337335618608e-17,1.375409539150921332e-16,1.758939635998661478e-16
9.056084234969256441e-18,1.121253368660395865e-16,1.867819699902664575e-16
8.889002281900025368e-18,9.809836595823490560e-17,1.861141902824386958e-16
1.641628963777521573e-17,1.323093521754353019e-16,1.785646009679244387e-16
1.373828577586394564e-17,1.260824722286663546e-16,1.799556632782702370e-16
1.426750614561985807e-17,1.196825401295051160e-16,1.794103039534833524e-16
2.599232412597574384e-17,1.393868612353819697e-16,1.763796500131481986e-16
2.927833279519713984e-17,1.481461144730494307e-16,1.712805715650442393e-16
1.509340654883321179e-17,1.310339124385157786e-16,1.829004914457696478e-16
1.674438888525244298e-17,1.211488044927364791e-16,1.739209990087557857e-16
1.245381206410630639e-17,9.875151210796031473e-17,1.822569491818213349e-16
1.718739584596908150e-17,1.193794428328115472e-16,1.733639877007066435e-16
1.690662652024781535e-17,1.307399435448022810e-16,1.720389137822835698e-16
2.187580368894447209e-17,1.316170065899306200e-16,1.766141395947497466e-16
1.471696314689207346e-17,1.223866760700310576e-16,1.735324593767031335e-16
1.092712107163610593e-17,1.103241804247989698e-16,1.738611777054699299e-16
1.771974548009228608e-17,1.189302439408786984e-16,1.732469502638595631e-16
1.769166809192924907e-17,1.244326364620720421e-16,1.718559147525300613e-16
1.399103431444845026e-17,1.223406320484690997e-16,1.768342869611774562e-16
1.088633224828531573e-17,1.131861398574768464e-16,1.768238637387019354e-16
1.497867308573111168e-17,1.285784909798582426e-16,1.690891943641648717e-16
1.196225358409930734e-17,1.260327235766697085e-16,1.685376876137952520e-16
1.877891204609257089e-17,1.207471714606323514e-16,1.646621853498597853e-16
1.240138493851829854e-17,1.059179149625547540e-16,1.777945262999243929e-16
9.384892885502343517e-18,9.435049408790862262e-17,1.732529746369005997e-16
1.524146721579691202e-17,1.228334476064225491e-16,1.725062421077413828e-16
2.071716979930971374e-17,1.260403378731774417e-16,1.683094631915564564e-16
5.117789836634368450e-18,8.610838518664277969e-17,1.770288430889101071e-16
2.584918823419267373e-17,1.393570579361906513e-16,1.600789818250675115e-16
2.342004407956449576e-17,1.354638040099446485e-16,1.605959101761188259e-16
1.907612542823018558e-17,1.209430864254106775e-16,1.669631871382904360e-16
1.460349338089431409e-17,1.156517564232019997e-16,1.722053252949753764e-16
6.558442663324442700e-18,8.448083333533592278e-17,1.725644838593830034e-16
1.064419086739979162e-17,9.723066425815775158e-17,1.740859194625261190e-16
2.493843205112243248e-17,1.337238229193207237e-16,1.617609026292193111e-16
1.297319887575310872e-17,1.032464454255002576e-16,1.666816086001281475e-16
8.661132738376812375e-18,8.818404269100421330e-17,1.695293311521969636e-16
1.411141950253756138e-17,1.254219873755347214e-16,1.729132849797639513e-16
1.372730420640195577e-17,1.039474970532777698e-16,1.692114805561327112e-16
1.760357657368705726e-17,1.191742342903762023e-16,1.662779955950597488e-16
2.278056047867130459e-17,1.330152592332164573e-16,1.698498349824467790e-16
1.716278156226056485e-17,1.146494865374748847e-16,1.712552199849848648e-16
1.432410039791766069e-17,1.073887588086025856e-16,1.765213985178879846e-16
2.042403986120543403e-17,1.272832600416273264e-16,1.674060881863847005e-16
6.147741212256252346e-18,9.411830723613668719e-17,1.798699486456941353e-16
5.435679037471164687e-18,1.129559950454469391e-16,1.736727437008855387e-16
6.344803797228733032e-18,9.955038741546535943e-17,1.700180924838286699e-16
1.548342385056189350e-17,1.143723256422095411e-16,1.789223919406426637e-16
9.119944438185459724e-18,9.848672721022759698e-17,1.769208111783987937e-16
7.961146099133653023e-18,8.206866093931851165e-17,1.809870450663728564e-16
6.492565626638691798e-18,8.570445299546641804e-17,1.724504509064966467e-16
1.353395642609461490e-17,1.035668285557966976e-16,1.650425846086070008e-16
1.731541710713378101e-17,1.276065840354791134e-16,1.710286981707623911e-16
1.385398893316771449e-17,1.175863394772132716e-16,1.745776459494371159e-16
1.355758344103315323e-17,1.157692444659527473e-16,1.683975112056307545e-16
1.265056847688823697e-17,1.146751545989634353e-16,1.795407980908496285e-16
3.099558835330750478e-17,1.383440705071359001e-16,1.657439513381852674e-16
1.813497653204751829e-17,1.264251498829121624e-16,1.667408068621344442e-16
1.086416448446869766e-17,1.092111031953962854e-16,1.786402451851579410e-16
1.904987106375530323e-17,1.214801064301761112e-16,1.735493488620500483e-16
2.990264164521746246e-18,7.204002756252107550e-17,1.823808933997193847e-16
8.829069504397293013e-18,1.004875348648537248e-16,1.737752342997874432e-16
2.090371732754225557e-17,1.276760746237583899e-16,1.669072395538684057e-16
1.258730817870363294e-17,1.057504495868697086e-16,1.682622112064098074e-16
1.257379931788097173e-17,9.744206587107169653e-17,1.703084698134999255e-16
6.149406715929596680e-18,9.469545237700027354e-17,1.758880212869997416e-16
1.715042250676039297e-17,1.094622562002307244e-16,1.683483966199129584e-16
1.532627149637009883e-17,1.216532791237644081e-16,1.771873662604829574e-16
2.252549616432765954e-17,1.243069227673940224e-16,1.738138115123152451e-16
5.786686996435823569e-18,9.888507720334963496e-17,1.849635369969915765e-16
1.665085190090793079e-17,1.238768931938615623e-16,1.931188861048237817e-16
5.628946385680304251e-18,8.026186310370102073e-17,2.046906962325225667e-16
